date,season,year,month,hour,holiday,weekday,workingday,weather_condition,temperature,feeling_temperature,humidity,wind_speed,casual_rentals,registered_rentals,total_rentals,day_type
2012-03-10,1,1,3,4,0,5,0,1,3.2799999999999994,-2.0013999999999985,41.0,23.9994,1,3,4,Weekend
2012-03-10,1,1,3,5,0,5,0,1,2.34,-2.0013999999999985,42.0,19.0012,3,7,10,Weekend
2012-03-10,1,1,3,6,0,5,0,1,2.34,-2.0013999999999985,44.0,19.0012,1,11,12,Weekend
2012-03-10,1,1,3,7,0,5,0,1,2.34,-2.0013999999999985,44.0,16.997899999999998,4,36,40,Weekend
2012-03-10,1,1,3,8,0,5,0,1,2.34,-2.0013999999999985,44.0,19.999499999999998,15,96,111,Weekend
2012-03-10,1,1,3,9,0,5,0,1,3.2799999999999994,-2.0013999999999985,41.0,22.0028,21,127,148,Weekend
2012-03-10,1,1,3,10,0,5,0,1,4.220000000000001,-0.9982000000000006,35.0,27.999299999999998,47,176,223,Weekend
2012-03-10,1,1,3,11,0,5,0,1,6.1,1.9982000000000006,33.0,22.0028,56,218,274,Weekend
2012-03-10,1,1,3,12,0,5,0,1,6.1,1.9982000000000006,33.0,22.0028,88,241,329,Weekend
2012-03-10,1,1,3,13,0,5,0,1,7.040000000000001,3.998000000000001,28.999999999999996,19.0012,89,268,357,Weekend
2012-03-10,1,1,3,14,0,5,0,1,7.98,5.001199999999997,27.0,19.0012,117,262,379,Weekend
2012-03-10,1,1,3,15,0,5,0,1,7.98,7.9975999999999985,25.0,0.0,132,274,406,Weekend
2012-03-10,1,1,3,16,0,5,0,1,8.919999999999998,7.9975999999999985,23.0,0.0,115,275,390,Weekend
2012-03-10,1,1,3,17,0,5,0,1,8.919999999999998,9.000800000000002,23.0,0.0,104,250,354,Weekend
2012-03-10,1,1,3,18,0,5,0,1,8.919999999999998,7.9975999999999985,21.0,6.0032,67,230,297,Weekend
2012-03-10,1,1,3,19,0,5,0,1,7.98,7.9975999999999985,25.0,0.0,25,159,184,Weekend
2012-03-10,1,1,3,20,0,5,0,1,7.040000000000001,5.997799999999998,33.0,8.9981,20,101,121,Weekend
2012-03-10,1,1,3,21,0,5,0,1,6.1,3.0014000000000003,39.0,15.001299999999999,16,94,110,Weekend
2012-03-10,1,1,3,22,0,5,0,1,4.220000000000001,1.0015999999999998,44.0,11.0014,19,81,100,Weekend
2012-03-10,1,1,3,23,0,5,0,1,4.220000000000001,1.0015999999999998,41.0,12.998000000000001,6,77,83,Weekend
2012-03-11,1,1,3,0,0,6,0,1,4.220000000000001,3.0014000000000003,44.0,6.0032,7,62,69,Weekend
2012-03-11,1,1,3,1,0,6,0,1,3.2799999999999994,-0.0015999999999998238,52.0,11.0014,4,57,61,Weekend
2012-03-11,1,1,3,3,0,6,0,1,3.2799999999999994,-0.0015999999999998238,60.0,8.9981,15,51,66,Weekend
2012-03-11,1,1,3,4,0,6,0,1,3.2799999999999994,-0.0015999999999998238,60.0,8.9981,7,15,22,Weekend
2012-03-11,1,1,3,5,0,6,0,1,3.2799999999999994,-0.0015999999999998238,60.0,11.0014,2,5,7,Weekend
2012-03-11,1,1,3,6,0,6,0,1,3.2799999999999994,-0.0015999999999998238,70.0,11.0014,2,8,10,Weekend
2012-03-11,1,1,3,7,0,6,0,1,2.34,-0.9982000000000006,69.0,8.9981,2,15,17,Weekend
2012-03-11,1,1,3,8,0,6,0,1,2.34,-0.9982000000000006,69.0,8.9981,4,68,72,Weekend
2012-03-11,1,1,3,9,0,6,0,1,4.220000000000001,1.0015999999999998,60.0,15.001299999999999,20,70,90,Weekend
2012-03-11,1,1,3,10,0,6,0,1,7.040000000000001,3.998000000000001,49.0,19.0012,71,147,218,Weekend
2012-03-11,1,1,3,11,0,6,0,1,8.919999999999998,5.997799999999998,43.0,19.0012,90,209,299,Weekend
2012-03-11,1,1,3,12,0,6,0,1,10.8,11.000600000000002,37.0,19.999499999999998,146,264,410,Weekend
2012-03-11,1,1,3,13,0,6,0,1,11.739999999999998,11.997200000000003,41.0,19.999499999999998,176,288,464,Weekend
2012-03-11,1,1,3,14,0,6,0,1,13.620000000000001,13.997,31.0,19.0012,212,289,501,Weekend
2012-03-11,1,1,3,15,0,6,0,1,15.5,15.9968,28.999999999999996,19.999499999999998,201,286,487,Weekend
2012-03-11,1,1,3,16,0,6,0,1,15.5,15.9968,31.0,23.9994,208,301,509,Weekend
2012-03-11,1,1,3,17,0,6,0,1,16.44,17.0,27.0,19.999499999999998,199,299,498,Weekend
2012-03-11,1,1,3,18,0,6,0,1,16.44,17.0,28.999999999999996,19.0012,133,256,389,Weekend
2012-03-11,1,1,3,19,0,6,0,1,15.5,15.9968,31.0,19.0012,55,203,258,Weekend
2012-03-11,1,1,3,20,0,6,0,1,12.68,13.000399999999999,47.0,15.001299999999999,42,129,171,Weekend
2012-03-11,1,1,3,21,0,6,0,1,11.739999999999998,11.997200000000003,54.0,15.001299999999999,37,110,147,Weekend
2012-03-11,1,1,3,22,0,6,0,1,10.8,11.000600000000002,54.0,12.998000000000001,13,81,94,Weekend
2012-03-11,1,1,3,23,0,6,0,1,10.8,11.000600000000002,50.0,11.0014,12,40,52,Weekend
2012-03-12,1,1,3,0,0,0,1,1,9.86,9.997399999999999,54.0,12.998000000000001,4,20,24,Weekday
2012-03-12,1,1,3,1,0,0,1,1,9.86,9.997399999999999,50.0,8.9981,1,9,10,Weekday
2012-03-12,1,1,3,2,0,0,1,1,9.86,9.997399999999999,54.0,7.0015,4,5,9,Weekday
2012-03-12,1,1,3,3,0,0,1,1,8.919999999999998,7.000999999999998,50.0,8.9981,0,2,2,Weekday
2012-03-12,1,1,3,4,0,0,1,1,7.98,5.997799999999998,61.0,12.998000000000001,0,3,3,Weekday
2012-03-12,1,1,3,5,0,0,1,1,7.98,5.997799999999998,61.0,12.998000000000001,1,15,16,Weekday
2012-03-12,1,1,3,6,0,0,1,1,7.98,7.000999999999998,56.99999999999999,7.0015,2,86,88,Weekday
2012-03-12,1,1,3,7,0,0,1,1,7.98,7.000999999999998,53.0,7.0015,9,259,268,Weekday
2012-03-12,1,1,3,8,0,0,1,1,7.98,5.997799999999998,61.0,8.9981,17,547,564,Weekday
2012-03-12,1,1,3,9,0,0,1,1,9.86,9.997399999999999,54.0,11.0014,21,260,281,Weekday
2012-03-12,1,1,3,10,0,0,1,1,10.8,11.000600000000002,50.0,15.001299999999999,39,98,137,Weekday
2012-03-12,1,1,3,11,0,0,1,1,12.68,13.000399999999999,44.0,15.001299999999999,39,111,150,Weekday
2012-03-12,1,1,3,12,0,0,1,1,14.559999999999999,15.0002,39.0,15.001299999999999,59,162,221,Weekday
2012-03-12,1,1,3,13,0,0,1,2,17.380000000000003,18.0032,32.0,16.997899999999998,74,176,250,Weekday
2012-03-12,1,1,3,14,0,0,1,2,19.259999999999998,20.003,32.0,19.0012,76,145,221,Weekday
2012-03-12,1,1,3,15,0,0,1,1,18.320000000000004,18.9998,40.0,8.9981,74,159,233,Weekday
2012-03-12,1,1,3,16,0,0,1,1,21.14,24.999200000000002,35.0,30.002599999999997,77,255,332,Weekday
2012-03-12,1,1,3,17,0,0,1,2,21.14,24.999200000000002,38.0,27.999299999999998,87,557,644,Weekday
2012-03-12,1,1,3,18,0,0,1,2,20.2,24.999200000000002,43.0,12.998000000000001,89,623,712,Weekday
2012-03-12,1,1,3,19,0,0,1,2,18.320000000000004,18.9998,49.0,15.001299999999999,67,379,446,Weekday
2012-03-12,1,1,3,20,0,0,1,2,18.320000000000004,18.9998,49.0,15.001299999999999,49,237,286,Weekday
2012-03-12,1,1,3,21,0,0,1,2,17.380000000000003,18.0032,56.00000000000001,15.001299999999999,22,183,205,Weekday
2012-03-12,1,1,3,22,0,0,1,2,18.320000000000004,18.9998,56.00000000000001,15.001299999999999,17,116,133,Weekday
2012-03-12,1,1,3,23,0,0,1,1,18.320000000000004,18.9998,56.00000000000001,15.001299999999999,10,53,63,Weekday
2012-03-13,1,1,3,0,0,1,1,2,18.320000000000004,18.9998,52.0,12.998000000000001,5,21,26,Weekday
2012-03-13,1,1,3,1,0,1,1,2,16.44,17.0,59.0,15.001299999999999,2,14,16,Weekday
2012-03-13,1,1,3,2,0,1,1,3,16.44,17.0,72.0,19.999499999999998,0,1,1,Weekday
2012-03-13,1,1,3,3,0,1,1,3,16.44,17.0,72.0,19.999499999999998,0,2,2,Weekday
2012-03-13,1,1,3,4,0,1,1,2,13.620000000000001,13.997,82.0,12.998000000000001,0,1,1,Weekday
2012-03-13,1,1,3,5,0,1,1,2,13.620000000000001,13.997,82.0,12.998000000000001,0,24,24,Weekday
2012-03-13,1,1,3,6,0,1,1,3,13.620000000000001,13.997,82.0,12.998000000000001,5,108,113,Weekday
2012-03-13,1,1,3,7,0,1,1,2,13.620000000000001,13.997,82.0,19.0012,16,292,308,Weekday
2012-03-13,1,1,3,8,0,1,1,1,13.620000000000001,13.997,82.0,19.0012,22,571,593,Weekday
2012-03-13,1,1,3,9,0,1,1,1,14.559999999999999,15.0002,82.0,19.0012,18,324,342,Weekday
2012-03-13,1,1,3,10,0,1,1,1,16.44,17.0,77.0,15.001299999999999,28,115,143,Weekday
2012-03-13,1,1,3,11,0,1,1,1,17.380000000000003,18.0032,73.0,19.0012,64,155,219,Weekday
2012-03-13,1,1,3,12,0,1,1,1,20.2,24.0026,60.0,19.0012,47,197,244,Weekday
2012-03-13,1,1,3,13,0,1,1,1,20.2,24.0026,60.0,26.0027,53,180,233,Weekday
2012-03-13,1,1,3,14,0,1,1,1,22.080000000000002,24.999200000000002,53.0,22.0028,52,160,212,Weekday
2012-03-13,1,1,3,15,0,1,1,1,24.9,26.002399999999994,39.0,15.001299999999999,68,196,264,Weekday
2012-03-13,1,1,3,16,0,1,1,1,25.839999999999996,26.998999999999995,34.0,26.0027,53,312,365,Weekday
2012-03-13,1,1,3,17,0,1,1,1,24.9,26.002399999999994,37.0,7.0015,62,614,676,Weekday
2012-03-13,1,1,3,18,0,1,1,1,24.9,26.002399999999994,34.0,19.999499999999998,96,638,734,Weekday
2012-03-13,1,1,3,19,0,1,1,1,22.080000000000002,24.999200000000002,47.0,15.001299999999999,50,429,479,Weekday
2012-03-13,1,1,3,20,0,1,1,1,20.2,24.999200000000002,49.0,11.0014,45,306,351,Weekday
2012-03-13,1,1,3,21,0,1,1,1,19.259999999999998,20.003,56.00000000000001,7.0015,44,200,244,Weekday
2012-03-13,1,1,3,22,0,1,1,1,18.320000000000004,18.9998,60.0,6.0032,24,146,170,Weekday
2012-03-13,1,1,3,23,0,1,1,1,18.320000000000004,18.9998,56.00000000000001,8.9981,8,79,87,Weekday
2012-03-14,1,1,3,0,0,2,1,1,17.380000000000003,18.0032,60.0,7.0015,5,34,39,Weekday
2012-03-14,1,1,3,1,0,2,1,1,16.44,17.0,63.0,6.0032,2,25,27,Weekday
2012-03-14,1,1,3,2,0,2,1,1,15.5,15.9968,68.0,12.998000000000001,0,2,2,Weekday
2012-03-14,1,1,3,3,0,2,1,1,14.559999999999999,15.0002,72.0,12.998000000000001,1,3,4,Weekday
2012-03-14,1,1,3,4,0,2,1,1,14.559999999999999,15.0002,67.0,6.0032,1,4,5,Weekday
2012-03-14,1,1,3,5,0,2,1,1,12.68,13.000399999999999,82.0,8.9981,2,25,27,Weekday
2012-03-14,1,1,3,6,0,2,1,1,12.68,13.000399999999999,82.0,6.0032,1,120,121,Weekday
2012-03-14,1,1,3,7,0,2,1,1,12.68,13.000399999999999,82.0,7.0015,20,348,368,Weekday
2012-03-14,1,1,3,8,0,2,1,1,12.68,13.000399999999999,82.0,0.0,34,628,662,Weekday
2012-03-14,1,1,3,9,0,2,1,1,16.44,17.0,68.0,0.0,26,325,351,Weekday
2012-03-14,1,1,3,10,0,2,1,1,18.320000000000004,18.9998,56.00000000000001,7.0015,38,150,188,Weekday
2012-03-14,1,1,3,11,0,2,1,2,21.14,24.999200000000002,41.0,11.0014,65,155,220,Weekday
2012-03-14,1,1,3,12,0,2,1,2,22.080000000000002,24.999200000000002,28.999999999999996,0.0,55,212,267,Weekday
2012-03-14,1,1,3,13,0,2,1,1,23.020000000000003,24.999200000000002,27.0,15.001299999999999,57,197,254,Weekday
2012-03-14,1,1,3,14,0,2,1,1,24.9,26.002399999999994,23.0,22.0028,61,163,224,Weekday
2012-03-14,1,1,3,15,0,2,1,1,24.9,26.002399999999994,24.0,0.0,86,197,283,Weekday
2012-03-14,1,1,3,16,0,2,1,1,25.839999999999996,26.002399999999994,25.0,12.998000000000001,78,278,356,Weekday
2012-03-14,1,1,3,17,0,2,1,1,24.9,26.002399999999994,28.000000000000004,6.0032,140,642,782,Weekday
2012-03-14,1,1,3,18,0,2,1,1,24.9,26.002399999999994,32.0,0.0,102,647,749,Weekday
2012-03-14,1,1,3,19,0,2,1,1,22.080000000000002,24.999200000000002,33.0,11.0014,70,402,472,Weekday
2012-03-14,1,1,3,20,0,2,1,1,21.14,24.999200000000002,35.0,7.0015,44,286,330,Weekday
2012-03-14,1,1,3,21,0,2,1,1,20.2,24.999200000000002,40.0,6.0032,47,241,288,Weekday
2012-03-14,1,1,3,22,0,2,1,1,16.44,17.0,55.00000000000001,8.9981,43,159,202,Weekday
2012-03-14,1,1,3,23,0,2,1,1,18.320000000000004,18.9998,43.0,11.0014,19,72,91,Weekday
2012-03-15,1,1,3,0,0,3,1,1,17.380000000000003,18.0032,49.0,8.9981,14,46,60,Weekday
2012-03-15,1,1,3,1,0,3,1,1,15.5,15.9968,59.0,7.0015,15,8,23,Weekday
2012-03-15,1,1,3,2,0,3,1,1,15.5,15.9968,59.0,0.0,14,5,19,Weekday
2012-03-15,1,1,3,3,0,3,1,1,15.5,15.9968,63.0,0.0,0,7,7,Weekday
2012-03-15,1,1,3,4,0,3,1,1,12.68,13.000399999999999,77.0,7.0015,11,3,14,Weekday
2012-03-15,1,1,3,5,0,3,1,1,13.620000000000001,13.997,67.0,0.0,2,24,26,Weekday
2012-03-15,1,1,3,6,0,3,1,1,12.68,13.000399999999999,72.0,6.0032,4,113,117,Weekday
2012-03-15,1,1,3,7,0,3,1,1,12.68,13.000399999999999,72.0,6.0032,14,367,381,Weekday
2012-03-15,1,1,3,8,0,3,1,1,12.68,13.000399999999999,77.0,7.0015,21,602,623,Weekday
2012-03-15,1,1,3,9,0,3,1,1,14.559999999999999,15.0002,77.0,6.0032,30,285,315,Weekday
2012-03-15,1,1,3,10,0,3,1,1,16.44,17.0,68.0,7.0015,34,130,164,Weekday
2012-03-15,1,1,3,11,0,3,1,1,18.320000000000004,18.9998,60.0,8.9981,60,151,211,Weekday
2012-03-15,1,1,3,12,0,3,1,2,21.14,24.999200000000002,50.0,8.9981,59,206,265,Weekday
2012-03-15,1,1,3,13,0,3,1,2,23.020000000000003,24.999200000000002,41.0,6.0032,62,211,273,Weekday
2012-03-15,1,1,3,14,0,3,1,2,25.839999999999996,26.998999999999995,30.0,7.0015,81,177,258,Weekday
2012-03-15,1,1,3,15,0,3,1,1,25.839999999999996,26.998999999999995,32.0,15.001299999999999,100,187,287,Weekday
2012-03-15,1,1,3,16,0,3,1,1,25.839999999999996,26.998999999999995,37.0,26.0027,95,331,426,Weekday
2012-03-15,1,1,3,17,0,3,1,1,24.9,26.002399999999994,39.0,16.997899999999998,79,634,713,Weekday
2012-03-15,1,1,3,18,0,3,1,1,23.020000000000003,24.999200000000002,44.0,19.0012,98,648,746,Weekday
2012-03-15,1,1,3,19,0,3,1,2,22.080000000000002,24.999200000000002,50.0,12.998000000000001,72,353,425,Weekday
2012-03-15,1,1,3,20,0,3,1,2,19.259999999999998,20.003,60.0,23.9994,60,270,330,Weekday
2012-03-15,1,1,3,21,0,3,1,1,17.380000000000003,18.0032,68.0,19.0012,36,207,243,Weekday
2012-03-15,1,1,3,22,0,3,1,1,16.44,17.0,68.0,8.9981,32,137,169,Weekday
2012-03-15,1,1,3,23,0,3,1,1,14.559999999999999,15.0002,72.0,12.998000000000001,12,85,97,Weekday
2012-03-16,1,1,3,0,0,4,1,1,12.68,13.000399999999999,77.0,16.997899999999998,8,49,57,Weekday
2012-03-16,1,1,3,1,0,4,1,2,11.739999999999998,11.997200000000003,82.0,22.0028,4,22,26,Weekday
2012-03-16,1,1,3,2,0,4,1,2,11.739999999999998,11.997200000000003,82.0,12.998000000000001,0,4,4,Weekday
2012-03-16,1,1,3,3,0,4,1,2,10.8,11.000600000000002,87.0,19.0012,0,3,3,Weekday
2012-03-16,1,1,3,4,0,4,1,2,10.8,11.000600000000002,87.0,16.997899999999998,0,3,3,Weekday
2012-03-16,1,1,3,5,0,4,1,2,10.8,11.000600000000002,87.0,15.001299999999999,2,30,32,Weekday
2012-03-16,1,1,3,6,0,4,1,2,10.8,11.000600000000002,87.0,11.0014,3,96,99,Weekday
2012-03-16,1,1,3,7,0,4,1,2,10.8,11.000600000000002,87.0,12.998000000000001,13,265,278,Weekday
2012-03-16,1,1,3,8,0,4,1,2,10.8,11.000600000000002,87.0,15.001299999999999,28,534,562,Weekday
2012-03-16,1,1,3,9,0,4,1,2,11.739999999999998,11.997200000000003,82.0,0.0,35,277,312,Weekday
2012-03-16,1,1,3,10,0,4,1,2,10.8,11.000600000000002,87.0,6.0032,44,136,180,Weekday
2012-03-16,1,1,3,11,0,4,1,2,12.68,13.000399999999999,77.0,0.0,40,167,207,Weekday
2012-03-16,1,1,3,12,0,4,1,2,12.68,13.000399999999999,82.0,8.9981,72,222,294,Weekday
2012-03-16,1,1,3,13,0,4,1,2,13.620000000000001,13.997,77.0,6.0032,52,208,260,Weekday
2012-03-16,1,1,3,14,0,4,1,2,14.559999999999999,15.0002,72.0,0.0,56,146,202,Weekday
2012-03-16,1,1,3,15,0,4,1,3,13.620000000000001,13.997,82.0,7.0015,19,88,107,Weekday
2012-03-16,1,1,3,16,0,4,1,3,14.559999999999999,15.0002,77.0,0.0,18,111,129,Weekday
2012-03-16,1,1,3,17,0,4,1,3,14.559999999999999,15.0002,82.0,6.0032,23,235,258,Weekday
2012-03-16,1,1,3,18,0,4,1,3,14.559999999999999,15.0002,82.0,6.0032,31,377,408,Weekday
2012-03-16,1,1,3,19,0,4,1,2,13.620000000000001,13.997,88.0,0.0,23,273,296,Weekday
2012-03-16,1,1,3,20,0,4,1,1,13.620000000000001,13.997,88.0,0.0,31,204,235,Weekday
2012-03-16,1,1,3,21,0,4,1,2,12.68,13.000399999999999,94.0,0.0,8,144,152,Weekday
2012-03-16,1,1,3,22,0,4,1,2,12.68,13.000399999999999,94.0,0.0,16,132,148,Weekday
2012-03-16,1,1,3,23,0,4,1,2,12.68,13.000399999999999,94.0,0.0,22,104,126,Weekday
2012-03-17,1,1,3,0,0,5,0,2,12.68,13.000399999999999,94.0,6.0032,13,87,100,Weekend
2012-03-17,1,1,3,1,0,5,0,2,12.68,13.000399999999999,94.0,0.0,12,57,69,Weekend
2012-03-17,1,1,3,2,0,5,0,2,12.68,13.000399999999999,88.0,0.0,10,32,42,Weekend
2012-03-17,1,1,3,3,0,5,0,2,12.68,13.000399999999999,88.0,0.0,2,24,26,Weekend
2012-03-17,1,1,3,4,0,5,0,2,11.739999999999998,11.997200000000003,94.0,0.0,0,2,2,Weekend
2012-03-17,1,1,3,5,0,5,0,2,11.739999999999998,11.997200000000003,94.0,6.0032,5,3,8,Weekend
2012-03-17,1,1,3,6,0,5,0,2,11.739999999999998,11.997200000000003,94.0,12.998000000000001,1,29,30,Weekend
2012-03-17,1,1,3,7,0,5,0,2,10.8,11.000600000000002,100.0,8.9981,29,57,86,Weekend
2012-03-17,1,1,3,8,0,5,0,2,11.739999999999998,11.997200000000003,94.0,7.0015,63,155,218,Weekend
2012-03-17,1,1,3,9,0,5,0,2,12.68,13.000399999999999,88.0,6.0032,104,217,321,Weekend
2012-03-17,1,1,3,10,0,5,0,2,15.5,15.9968,77.0,6.0032,140,303,443,Weekend
2012-03-17,1,1,3,11,0,5,0,2,16.44,17.0,77.0,8.9981,226,359,585,Weekend
2012-03-17,1,1,3,12,0,5,0,1,18.320000000000004,18.9998,68.0,11.0014,286,365,651,Weekend
2012-03-17,1,1,3,13,0,5,0,1,20.2,24.0026,60.0,7.0015,286,400,686,Weekend
2012-03-17,1,1,3,14,0,5,0,1,21.14,24.999200000000002,53.0,6.0032,352,338,690,Weekend
2012-03-17,1,1,3,15,0,5,0,1,22.080000000000002,24.999200000000002,53.0,8.9981,357,322,679,Weekend
2012-03-17,1,1,3,16,0,5,0,1,22.080000000000002,24.999200000000002,50.0,0.0,367,318,685,Weekend
2012-03-17,1,1,3,17,0,5,0,1,22.080000000000002,24.999200000000002,50.0,8.9981,291,357,648,Weekend
2012-03-17,1,1,3,18,0,5,0,1,21.14,24.999200000000002,56.99999999999999,19.999499999999998,221,339,560,Weekend
2012-03-17,1,1,3,19,0,5,0,1,19.259999999999998,20.003,64.0,19.0012,155,262,417,Weekend
2012-03-17,1,1,3,20,0,5,0,1,18.320000000000004,18.9998,64.0,12.998000000000001,89,182,271,Weekend
2012-03-17,1,1,3,21,0,5,0,1,17.380000000000003,18.0032,68.0,11.0014,54,169,223,Weekend
2012-03-17,1,1,3,22,0,5,0,1,17.380000000000003,18.0032,68.0,0.0,58,153,211,Weekend
2012-03-17,1,1,3,23,0,5,0,1,15.5,15.9968,77.0,11.0014,34,151,185,Weekend
2012-03-18,1,1,3,0,0,6,0,1,13.620000000000001,13.997,88.0,12.998000000000001,27,80,107,Weekend
2012-03-18,1,1,3,1,0,6,0,1,13.620000000000001,13.997,82.0,8.9981,25,88,113,Weekend
2012-03-18,1,1,3,2,0,6,0,2,13.620000000000001,13.997,82.0,7.0015,15,41,56,Weekend
2012-03-18,1,1,3,3,0,6,0,2,12.68,13.000399999999999,88.0,8.9981,3,15,18,Weekend
2012-03-18,1,1,3,4,0,6,0,2,11.739999999999998,11.997200000000003,94.0,11.0014,6,8,14,Weekend
2012-03-18,1,1,3,5,0,6,0,2,10.8,11.000600000000002,94.0,7.0015,0,6,6,Weekend
2012-03-18,1,1,3,6,0,6,0,2,10.8,11.000600000000002,94.0,7.0015,2,9,11,Weekend
2012-03-18,1,1,3,7,0,6,0,3,11.739999999999998,11.997200000000003,88.0,11.0014,17,25,42,Weekend
2012-03-18,1,1,3,8,0,6,0,2,11.739999999999998,11.997200000000003,88.0,7.0015,25,71,96,Weekend
2012-03-18,1,1,3,9,0,6,0,2,11.739999999999998,11.997200000000003,88.0,6.0032,65,113,178,Weekend
2012-03-18,1,1,3,10,0,6,0,2,11.739999999999998,11.997200000000003,88.0,7.0015,139,212,351,Weekend
2012-03-18,1,1,3,11,0,6,0,2,12.68,13.000399999999999,82.0,11.0014,129,239,368,Weekend
2012-03-18,1,1,3,12,0,6,0,2,12.68,13.000399999999999,88.0,8.9981,222,281,503,Weekend
2012-03-18,1,1,3,13,0,6,0,2,13.620000000000001,13.997,82.0,11.0014,198,346,544,Weekend
2012-03-18,1,1,3,14,0,6,0,2,15.5,15.9968,77.0,6.0032,218,303,521,Weekend
2012-03-18,1,1,3,15,0,6,0,1,17.380000000000003,18.0032,68.0,6.0032,240,314,554,Weekend
2012-03-18,1,1,3,16,0,6,0,1,17.380000000000003,18.0032,73.0,6.0032,229,312,541,Weekend
2012-03-18,1,1,3,17,0,6,0,1,18.320000000000004,18.9998,64.0,6.0032,233,308,541,Weekend
2012-03-18,1,1,3,18,0,6,0,1,18.320000000000004,18.9998,64.0,11.0014,165,294,459,Weekend
2012-03-18,1,1,3,19,0,6,0,1,18.320000000000004,18.9998,64.0,11.0014,118,234,352,Weekend
2012-03-18,1,1,3,20,0,6,0,1,16.44,17.0,77.0,8.9981,59,139,198,Weekend
2012-03-18,1,1,3,21,0,6,0,1,16.44,17.0,72.0,6.0032,44,129,173,Weekend
2012-03-18,1,1,3,22,0,6,0,1,15.5,15.9968,77.0,7.0015,21,79,100,Weekend
2012-03-18,1,1,3,23,0,6,0,1,14.559999999999999,15.0002,82.0,11.0014,7,39,46,Weekend
2012-03-19,1,1,3,0,0,0,1,1,14.559999999999999,15.0002,82.0,7.0015,4,19,23,Weekday
2012-03-19,1,1,3,1,0,0,1,1,13.620000000000001,13.997,88.0,7.0015,0,15,15,Weekday
2012-03-19,1,1,3,2,0,0,1,1,13.620000000000001,13.997,88.0,11.0014,1,7,8,Weekday
2012-03-19,1,1,3,3,0,0,1,1,13.620000000000001,13.997,88.0,6.0032,0,2,2,Weekday
2012-03-19,1,1,3,4,0,0,1,1,12.68,13.000399999999999,94.0,0.0,0,3,3,Weekday
2012-03-19,1,1,3,5,0,0,1,1,12.68,13.000399999999999,94.0,0.0,0,31,31,Weekday
2012-03-19,1,1,3,6,0,0,1,1,13.620000000000001,13.997,88.0,8.9981,2,118,120,Weekday
2012-03-19,1,1,3,7,0,0,1,1,13.620000000000001,13.997,88.0,12.998000000000001,25,329,354,Weekday
2012-03-19,1,1,3,8,0,0,1,1,13.620000000000001,13.997,88.0,7.0015,16,563,579,Weekday
2012-03-19,1,1,3,9,0,0,1,1,15.5,15.9968,72.0,11.0014,55,276,331,Weekday
2012-03-19,1,1,3,10,0,0,1,1,16.44,17.0,72.0,8.9981,56,128,184,Weekday
2012-03-19,1,1,3,11,0,0,1,1,18.320000000000004,18.9998,68.0,11.0014,56,145,201,Weekday
2012-03-19,1,1,3,12,0,0,1,1,20.2,24.0026,64.0,16.997899999999998,71,211,282,Weekday
2012-03-19,1,1,3,13,0,0,1,1,21.14,24.0026,61.0,16.997899999999998,69,194,263,Weekday
2012-03-19,1,1,3,14,0,0,1,2,22.080000000000002,24.999200000000002,56.99999999999999,12.998000000000001,60,200,260,Weekday
2012-03-19,1,1,3,15,0,0,1,1,22.080000000000002,24.999200000000002,56.99999999999999,15.001299999999999,97,189,286,Weekday
2012-03-19,1,1,3,16,0,0,1,1,23.020000000000003,24.999200000000002,50.0,15.001299999999999,65,320,385,Weekday
2012-03-19,1,1,3,17,0,0,1,1,22.080000000000002,24.999200000000002,53.0,15.001299999999999,106,615,721,Weekday
2012-03-19,1,1,3,18,0,0,1,1,22.080000000000002,24.999200000000002,56.99999999999999,16.997899999999998,120,681,801,Weekday
2012-03-19,1,1,3,19,0,0,1,1,21.14,24.0026,61.0,15.001299999999999,86,463,549,Weekday
2012-03-19,1,1,3,20,0,0,1,1,20.2,24.0026,64.0,15.001299999999999,34,296,330,Weekday
2012-03-19,1,1,3,21,0,0,1,1,20.2,24.0026,64.0,11.0014,33,190,223,Weekday
2012-03-19,1,1,3,22,0,0,1,2,18.320000000000004,18.9998,73.0,11.0014,17,131,148,Weekday
2012-03-19,1,1,3,23,0,0,1,2,18.320000000000004,18.9998,78.0,8.9981,9,45,54,Weekday
2012-03-20,1,1,3,0,0,1,1,2,18.320000000000004,18.9998,78.0,6.0032,5,24,29,Weekday
2012-03-20,1,1,3,1,0,1,1,1,17.380000000000003,18.0032,88.0,0.0,6,9,15,Weekday
2012-03-20,1,1,3,2,0,1,1,1,17.380000000000003,18.0032,88.0,6.0032,2,8,10,Weekday
2012-03-20,1,1,3,3,0,1,1,2,17.380000000000003,18.0032,88.0,0.0,0,3,3,Weekday
2012-03-20,1,1,3,4,0,1,1,2,16.44,17.0,88.0,8.9981,0,6,6,Weekday
2012-03-20,1,1,3,5,0,1,1,2,16.44,17.0,94.0,0.0,0,20,20,Weekday
2012-03-20,1,1,3,6,0,1,1,2,16.44,17.0,94.0,11.0014,6,94,100,Weekday
2012-03-20,1,1,3,7,0,1,1,3,16.44,17.0,94.0,15.001299999999999,3,167,170,Weekday
2012-03-20,1,1,3,8,0,1,1,2,16.44,17.0,88.0,7.0015,28,488,516,Weekday
2012-03-20,1,1,3,9,0,1,1,2,17.380000000000003,18.0032,88.0,11.0014,41,284,325,Weekday
